id,name,censor,duration,genre1,genre2,genre3,date,releasemonth,year,director 1,director 2,director 3,writers 1,writers 2,writers 3,stars 1,stars 2,stars 3,Country 1,Country 2,Country 3,Language 1,Language 2,Language 3,budget,opening weekend,country,date.1,month.1,year.1,gross,country.1,date.2,month.2,year.2,production company 1,production company 2,production company 3,sound 1,sound 2,sound 3,color,major wins,major nominations,minor wins,minor nominations,releasemonthnum
tt3621802,Death in Buenos Aires,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,Argentina, , ,Spanish, , ,nan,nan, , , , ,nan, , , , ,, , ,Dolby Digital (RCA Sound Recording), , ,Color (35 mm version)| Color (HD)| Color,,,,,nan
tt2258285,Two Men in Town,R, ,Drama,nan,nan,6,March,2015,Rachid Bouchareb, , ,Olivier Lorelle (adaptation), Yasmina Khadra (adaptation) , ,Ellen Burstyn, Forest Whitaker, Harvey Keitel ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,Dolby Digital, , ,Color,,,,,3
tt3499424,Hercules Reborn,Not Rated,95,Action,Adventure,nan,7,August,2014,nan, , ,, , ,nan, , ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,Dolby Digital, , ,Color,,,,,8
tt1738351,Honour,nan,104,Thriller,nan,nan,4,April,2014,nan, , ,, , ,nan, , ,UK, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,4
tt1663222,Dead Sea,nan,90,Action,Horror,Sci-Fi,15,April,2014,Brandon Slagle, , ,Brandon Slagle, , ,Britt Griffith, Alexis Iacono, Jw Wiseman ,USA, , ,English, , ,100000,nan, , , , ,nan, , , , ,Dead Sea Films, Micro Bay Features  , ,, , ,,,,,,4
tt2290567,Once Upon a Time in Shanghai,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,, , ,Mandarin , Cantonese, ,nan,nan, , , , ,nan, , , , ,, , ,Dolby Digital, , ,Color,,,,,nan
tt2916416,Over Your Dead Body,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,Japan , France , China,Japanese, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,nan
tt2701772,Kingdom Come,nan,97,Horror,nan,nan,20,August,2014,nan, , ,, , ,nan, , ,Canada, , ,English, , ,3000000,nan, , , , ,nan, , , , ,Matchbox Pictures Inc.  , , ,, , ,,,,,,8
tt1411956,Sold,PG-13, ,Drama,nan,nan,7,March,2014,nan, , ,, , ,nan, , ,, , ,, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,,,,,,3
tt3290440,The Chambermaid Lynn,nan, ,nan,nan,nan,,,,Ingo Haeb, , ,Ingo Haeb, , ,Christian Aumer, Vicky Krieps, Lena Lauzemis ,, , ,German, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,nan
tt1956655,The Ganzfeld Haunting,nan,87,Horror,Thriller,nan,7,February,2014,Michael Oblowitz, , ,Theodore E. Gildred III (as Theodore Gildred III), Michael Oblowitz , ,Dianna Camacho, Taylor Cole, Ryan Donowho ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,2
tt2876834,Insecure,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,, , ,French, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,nan
tt4019426,Xiu chun dao,nan,111,Action,nan,nan,7,August,2014,Yang Lu, , ,Yang Lu, Chen Shu , ,Chen Chang, Shih-Chieh Chin, Zhu Dan ,China, , ,Mandarin , Mongolian, ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,8
tt2375559,1,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,India, , ,Telugu, , ,10990000,nan, , , , ,nan, , , , ,14 Reels Entertainment, Eros International, Hobo Pictures  ,, , ,,,,,,nan
tt3804448,House of Afflictions,nan,95,Horror,Thriller,nan,25,October,2014,nan, , ,, , ,nan, , ,UK, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color (HD),,,,,10
tt2797190,After Midnight,nan,86,Mystery,nan,nan,28,October,2014,nan, , ,, , ,nan, , ,, , ,, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,10
tt3495184,Las ovejas no pierden el tren,nan,103,Comedy,nan,nan,30,January,2015,nan, , ,, , ,nan, , ,, , ,Spanish, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,1
tt2290709,The Appearing,R,92,Horror,Mystery,Thriller,25,March,2014,Daric Gates, , ,Daric Gates, Matthew J. Ryan, ,Will Wallace, Dean Cain, Don Swayze ,USA, , ,English, , ,1000000,nan, , , , ,nan, , , , ,KK Ranch Productions, Sean Robert Entertainment  , ,, , ,,,,,,3
tt3547900,The Mirror,nan,88,Horror,nan,nan,8,September,2014,nan, , ,, , ,nan, , ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,Dolby, , ,Color,,,,,9
tt3433632,L'affaire SK1,nan, ,Crime,Drama,nan,7,January,2015,Frédéric Tellier, , ,Frédéric Tellier, David Oelhoffen , ,Raphaël Personnaz, Nathalie Baye, Olivier Gourmet ,, , ,French, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,1
tt2396436,Lemon Tree Passage,nan,84,Horror,Mystery,Thriller,5,February,2015,nan, , ,, , ,nan, , ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,2
tt3098306,French Women,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,France, , ,French , English , Japanese,nan,nan, , , , ,nan, , , , ,Fidélité Films, Wild Bunch, M6 Films  ,, , ,,,,,,nan
tt2357770,All the Wilderness,nan,85,Drama,nan,nan,20,February,2015,Michael Johnson, , ,Michael Johnson, , ,Virginia Madsen, Danny DeVito, Isabelle Fuhrman ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,2
tt2419844,Downshift,nan,77,Action,Drama,nan,,,,Ryan Schmitz, , ,Daniel Buscetta, Jeremy C. Russell , ,Phillip Andry, Jeremy C. Russell, Geri-Nikole Love ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,nan
tt3022526,Le grimoire d'Arkandias,nan,91,Adventure,nan,nan,22,October,2014,nan, , ,, , ,nan, , ,, , ,French, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,10
tt3529198,My Little Pony: Equestria Girls - Rainbow Rocks,G,75,Animation,Adventure,Comedy,27,September,2014,nan, , ,, , ,nan, , ,USA , Canada, ,English , Hungarian, ,nan,nan, , , , ,nan, , , , ,, , ,Stereo (Westrex Recording System), , ,Color,,,,,9
tt2760634,Quantum Love,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,, , ,French , English, ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,nan
tt2076346,Teacher of the Year,nan,82,Comedy,nan,nan,19,May,2015,Jason Strouse, , ,Jason Strouse, , ,Matt Letscher, Keegan-Michael Key, Sunny Mabrey ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,5
tt3709344,CityLights,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,, , ,Hindi, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,nan
tt3134422,Gold,nan,88,Comedy,Drama,Family,10,October,2014,nan, , ,, , ,nan, , ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,10
tt3013588,Avis de mistral,nan,105,Drama,nan,nan,2,April,2014,nan, , ,, , ,nan, , ,France, , ,French , English, ,nan,nan, , , , ,nan, , , , ,Légende Films, Gaumont, France 2 Cinéma  ,, , ,,,,,,4
tt2310792,Healing,R,112,Drama,nan,nan,,May,2015,nan, , ,, , ,nan, , ,Australia, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,5
tt3019694,Not My Day,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,Germany, , ,German , English , Dutch ,nan,nan, , , , ,nan, , , , ,Westside Filmproduktion GmbH, Donar Film, Deutsche Columbia Pictures Film Produktion  ,, , ,,,,,,nan
tt3249524,"Bro, What Happened?",nan,86,Comedy,nan,nan,7,October,2014,nan, , ,, , ,nan, , ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,10
tt2538130,Return to Zero,nan,107,Drama,nan,nan,8,March,2014,nan, , ,, , ,nan, , ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,Stereo, , ,Color,,1.0,1.0,5.0,3
tt2978426,The Missionaries,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,, , ,French, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,nan
tt3448124,Dollface,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,nan
tt2176722,Ejecta,Not Rated,82,Sci-Fi,nan,nan,27,February,2015,Chad Archibald, Matt Wiele, ,Tony Burgess, , ,Julian Richings, Lisa Houle, Adam Seybold ,Canada, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,2
tt3354222,As the Gods Will,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,Japan, , ,Japanese, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,nan
tt3809972,Comeback Dad,nan,90,Drama,nan,nan,21,June,2014,nan, , ,, , ,nan, , ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,,,,,,6
tt3085500,Ninja Apocalypse,nan,84,Action,Fantasy,Horror,5,August,2014,Lloyd Lee Barnett, , ,Ashley Scott Meyers, Ashley Scott Meyers, ,Christian Oliver, Les Brandt, Cary-Hiroyuki Tagawa ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,8
tt3033948,Echoes,nan,93,Drama,Horror,Thriller,17,July,2015,Nils Timm, , ,Nils Timm, , ,Steven Brand, Kevin Brewerton, Ivory Dortch ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,7
tt3394758,The Legend of Longwood,PG,99,Adventure,Drama,Family,11,June,2015,nan, , ,, , ,nan, , ,Netherlands , Ireland , Germany,English, , ,€4650000,nan, , , , ,nan, , , , ,Fish Blowing Bubbles, Grand Pictures, Grand Pictures  ,, , ,,,,,,6
tt3454828,The Gospel of John,nan,160,Drama,nan,nan,14,August,2015,nan, , ,, , ,nan, , ,UK , USA , Morocco,English , Spanish, ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,8
tt2950236,The Living,R,89,Crime,Drama,Mystery,26,June,2014,Jack Bryan, , ,Jack Bryan, , ,Fran Kranz, Jocelin Donahue, Kenny Wormald ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,Shooting Films  , , ,, , ,,,,,,6
tt3107070,Believe Me,PG-13,93,Comedy,Drama,nan,16,September,2015,Will Bakke, , ,Michael B. Allen, Will Bakke, ,Alex Russell, Zachary Knighton, Johanna Braddy ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,9
tt2559458,Preggoland,nan,109,Comedy,Drama,nan,8,May,2015,Jacob Tierney, , ,Sonja Bennett, Sonja Bennett, ,Sonja Bennett, James Caan, Danny Trejo ,Canada, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,5
tt3013018,Eat,nan,92,Drama,Horror,Thriller,5,July,2014,nan, , ,, , ,nan, , ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,7
tt2382422,Jacky in the Kingdom of Women,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,France, , ,French, , ,nan,nan, , , , ,nan, , , , ,Les Films des Tournelles, Pathé, Orange Studio  ,, , ,,,,,,nan
tt3344928,Love of My Loves,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,, , ,Spanish, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,nan
tt1935940,Get Santa,PG,102,Comedy,Family,nan,12,December,2014,Christopher Smith, , ,Christopher Smith, , ,Jim Broadbent, Rafe Spall, Kit Connor ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,12
tt3271120,The Mend,nan,111,Comedy,Drama,nan,21,August,2015,John Magary, , ,John Magary (screenplay), John Magary (story) , ,Josh Lucas, Stephen Plunkett, Lucy Owen ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,8
tt3970854,The Perfect Dictatorship,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,Mexico, , ,Spanish, , ,nan,nan, , , , ,nan, , , , ,Bandidos Films, Eficine 226, Estudios Churubusco Azteca S.A.  ,, , ,,,,,,nan
tt3064620,Isabelle Dances Into the Spotlight,nan,100,Drama,Family,nan,22,July,2014,Vince Marcello, , ,Jessica O'Toole, Amy Rardin, ,Erin Pitt, Melora Hardin, Grace Davidson ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,7
tt3259178,Free Fall,R,90,Action,Drama,Thriller,17,October,2014,Malek Akkad, , ,Dwayne Alexander Smith, , ,D.B. Sweeney, Sarah Butler, Malcolm McDowell ,USA, , ,English, , ,1500000,nan, , , , ,nan, , , , ,Trancas International Films, Stuck Film Group  , ,, , ,,,,,,10
tt2307002,One Eyed Girl,nan,102,Drama,Thriller,nan,2,April,2015,Nick Matthews, , ,Craig Behenna, Nick Matthews, ,Steve Le Marquand, Tilda Cobham-Hervey, Sara West ,Australia, , ,English, , ,nan,nan, , , , ,nan, , , , ,Projector Films  , , ,, , ,,,,,,4
tt3451660,Golden Chickensss,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,, , ,Cantonese , Mandarin, ,nan,nan, , , , ,nan, , , , ,, , ,Dolby Digital, , ,Color,,,,,nan
tt3737782,Jason Nash Is Married,nan,85,Comedy,nan,nan,24,June,2014,nan, , ,, , ,nan, , ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,6
tt3801252,Na Maloom Afraad,nan,137,Comedy,Thriller,nan,6,October,2014,nan, , ,, , ,nan, , ,Pakistan, , ,Urdu, , ,nan,nan, , , , ,nan, , , , ,Filmwala Pictures, Filmwala Pictures  , ,, , ,,,,,,10
tt2176690,The Smell of Us,nan,92,Drama,nan,nan,14,January,2015,nan, , ,, , ,nan, , ,France, , ,French , English , Japanese,€3540000,nan, , , , ,nan, , , , ,Polaris Film Production & Finance, Morgane Production, Polyester  ,, , ,,,,,,1
tt3652098,Bikini Swamp Girl Massacre,nan,83,Horror,nan,nan,29,April,2014,nan, , ,, , ,nan, , ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,Accord Productions  , , ,, , ,,,,,,4
tt2547942,Starship: Rising,nan,91,Action,Sci-Fi,nan,21,August,2014,nan, , ,, , ,nan, , ,USA, , ,English, , ,3000000,nan, , , , ,nan, , , , ,Empire Motion pictures, Morphius Film, Morphius Film  ,, , ,,,,,,8
tt3028412,Por un puñado de besos,nan,98,Drama,Romance,nan,16,May,2014,nan, , ,, , ,nan, , ,, , ,Spanish, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,5
tt2106529,Lust for Love,Not Rated,85,Comedy,Romance,nan,7,February,2014,nan, , ,, , ,nan, , ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,AGGK Films, Luna Pictures Entertainment, Singhi  ,, , ,,,,,,2
tt1640483,Angels in Stardust,PG-13,101,Comedy,Drama,nan,21,February,2014,William Robert Carey, , ,William Robert Carey, , ,Alicia Silverstone, AJ Michalka, Billy Burke ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,High-Motor Productions, HIP Films  , ,, , ,,,,,,2
tt3289126,Once in a Lifetime,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,, , ,French, , ,nan,nan, , , , ,nan, , , , ,, , ,Dolby Digital, , ,Color,,,,,nan
tt0862748,Lupin the 3rd,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,Japan, , ,Japanese , English , Cantonese ,10500000,nan, , , , ,nan, , , , ,Tokyo Broadcasting System (TBS), Kadokawa, Tristone Entertainment Inc.  ,, , ,,,,,,nan
tt3759416,Asterix and Obelix: Mansion of the Gods,nan, ,nan,nan,nan,,,,Louis Clichy, Alexandre Astier, ,René Goscinny (comic book), Albert Uderzo (comic book) , ,Roger Carel, Lorànt Deutsch, Laurent Lafitte ,France , Belgium, ,French, , ,nan,nan, , , , ,nan, , , , ,M6 Studio, Belvision, Grid Animation  ,, , ,,,,,,nan
tt2820008,The Perfect Husband,nan,85,Drama,Horror,Thriller,4,December,2014,Lucas Pavetto, , ,Lucas Pavetto, Massimo Vavassori, ,Gabriella Wright, Bret Roberts, Carl Wharton ,Italy, , ,English, , ,nan,nan, , , , ,nan, , , , ,Cobra Film, Dea Film, Nedioga Film  ,, , ,,,,,,12
tt2536428,Smart Ass,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,, , ,French, , ,nan,nan, , , , ,nan, , , , ,, , ,Dolby Digital, , ,Color,,,,,nan
tt3514330,Youngistaan,nan,133,Drama,nan,nan,28,March,2014,nan, , ,, , ,nan, , ,India, , ,Hindi, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,3
tt3036740,Humshakals,nan,159,Comedy,nan,nan,20,June,2014,Sajid Khan, , ,Sajid Khan (story), Robin Bhatt (screenplay) , ,Saif Ali Khan, Riteish Deshmukh, Ram Kapoor ,, , ,Hindi, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,6
tt2740538,He Who Dares,nan,82,Action,Crime,Thriller,16,May,2014,Paul Tanter, , ,James Crow, Simon Phillips (story) , ,Tom Benedict Knight, Simon Phillips, Christina Bellavia ,UK, , ,English, , ,1000000,nan, , , , ,nan, , , , ,Press On Features, Runaway Features, Templeheart Films  ,, , ,,,,,,5
tt3159818,Honeytrap,nan,93,Crime,Drama,Romance,13,March,2015,nan, , ,, , ,nan, , ,UK, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,3
tt3245656,Hangar 10,nan,83,Horror,Sci-Fi,Thriller,7,November,2014,Daniel Simpson, , ,Adam Preston, Daniel Simpson, ,Robert Curtis, Abbie Salt, Danny Shayler,UK, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,11
tt2389162,American Muscle,nan,90,Action,nan,nan,30,September,2014,Ravi Dhar, , ,John Fallon, , ,Nick Principe, Robin Sydney, Todd Farmer ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,9
tt2484530,Amapola,R,85,Comedy,Drama,Fantasy,5,June,2014,nan, , ,, , ,nan, , ,, , ,English , Spanish, ,nan,nan, , , , ,nan, , , , ,, , ,Dolby Digital, , ,Color,,,,,6
tt3350890,Starve,nan,98,Horror,Thriller,nan,3,October,2014,Griff Furst, , ,Xander Wolf (screenplay), , ,Mariah Bonner, Bobby Campo, Catherine Cappiello ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,10
tt2929690,"Margarita, with a Straw",nan,100,Drama,nan,nan,17,April,2015,nan, , ,, , ,nan, , ,India, , ,Hindi , English, ,850000,nan, , , , ,nan, , , , ,ADAPT, Ishaan Talkies, Jakhotia Group  ,, , ,,,,,,4
tt3288948,Two Step,nan,93,Crime,Drama,Thriller,31,July,2015,Alex R. Johnson, , ,Alex R. Johnson, Alex R. Johnson, ,Beth Broderick, James Landry Hébert, Skyy Moore ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,La Chima Films  , , ,, , ,,,,,,7
tt1718763,Dermaphoria,nan,93,Crime,Drama,Thriller,28,February,2015,nan, , ,, , ,nan, , ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,2
tt3268288,A Reunion,nan,79,Comedy,Drama,Romance,19,June,2014,Hernando Bansuelo, , ,Hernando Bansuelo, Hernando Bansuelo (story) , ,Michael Lovan, Josh Watson, Amy Everson ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,6
tt2134170,10 Cent Pistol,Unrated,91,Crime,Thriller,nan,24,July,2015,Michael C. Martin, , ,Michael C. Martin, , ,Jena Malone, JT Alexander, Damon Alexander ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,Route 17 Entertainment  , , ,, , ,Color,,,,,7
tt2275656,Star Wars: Threads of Destiny,nan,110,Action,Adventure,Sci-Fi,23,February,2014,nan, , ,, , ,nan, , ,Sweden, , ,English, , ,nan,nan, , , , ,nan, , , , ,Branbomm, Tirzitis Entertainment  , ,, , ,,,,,,2
tt1791681,Treehouse,nan,96,Horror,Mystery,Thriller,25,June,2015,Michael G. Bartlett (as Michael Bartlett), , ,Alex Child, Miles Harrington, ,Dana Melanie, J. Michael Trautmann, Clint James ,UK , USA, ,, , ,nan,nan, , , , ,nan, , , , ,Aunt Max Entertainment  , , ,, , ,,,,,,6
tt3276632,Love by Design,nan, ,Romance,nan,nan,26,September,2014,nan, , ,, , ,nan, , ,Romania, , ,English, , ,nan,nan, , , , ,nan, , , , ,Gold Line Production International, Solar Indie Junction  , ,, , ,,,,,,9
tt2808986,Tokyo Tribe,nan,116,Crime,Musical,nan,23,October,2015,Sion Sono, , ,Santa Inoue (manga), Sion Sono (screenplay), ,Shôta Sometani, Ryôhei Suzuki, Tomoko Karina ,Japan, , ,Japanese, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,10
tt2622874,My Mistress,nan,104,Drama,Romance,nan,24,February,2015,nan, , ,, , ,nan, , ,Australia, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,2
tt2123146,Angry Video Game Nerd: The Movie,nan,115,Adventure,Comedy,Sci-Fi,21,July,2014,Kevin Finn, James Rolfe, ,Kevin Finn, James Rolfe, ,James Rolfe, Jeremy Suarez, Sarah Glendening ,USA, , ,English, , ,325927,nan, , , , ,nan, , , , ,CineMassacre Productions, The, Skinny Ugly Pilgrim,, , ,,,,,,7
tt2666206,The Sideways Light,nan,85,Drama,Mystery,nan,1,March,2016,nan, , ,, , ,nan, , ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,3
tt1555440,Girltrash: All Night Long,Not Rated,86,Comedy,Crime,Drama,1,February,2014,Alexandra Kondracke (as Alex Martinez Kondracke), , ,Angela Robinson, , ,Lisa Rieffel, Erin Kelly, Michelle Lombardo ,USA, , ,English, , ,3500000,nan, , , , ,nan, , , , ,Power Up Films  , , ,, , ,,,,,,2
tt3104930,Da Sweet Blood of Jesus,nan,123,Comedy,Romance,Thriller,13,January,2015,nan, , ,, , ,nan, , ,USA, , ,English, , ,1420000,nan, , , , ,nan, , , , ,40 Acres & A Mule Filmworks  , , ,, , ,,,,,,1
tt2582426,Julia,R,95,Horror,Thriller,nan,23,October,2015,Matthew A. Brown, , ,Matthew A. Brown, Matthew A. Brown, ,Ashley C. Williams, Tahyna Valentina MacManus, Jack Noseworthy ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,Farraj Factory, Kinetic Arts, Tycor International Film Company  ,, , ,,,,,,10
tt3405714,Mythica: A Quest for Heroes,nan,93,Action,Adventure,Fantasy,8,December,2014,Anne K. Black, , ,Anne K. Black, Jason Faller , ,Melanie Stone, Adam Johnson, Jake Stormoen ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,12
tt2260850,Four Moons,nan, ,nan,nan,nan,,,,Sergio Tovar Velarde, , ,Anibal Astorga (translator), Sergio Tovar Velarde, ,Antonio Velázquez, Alejandro de la Madrid, Cesar Ramos ,Mexico, , ,Spanish, , ,nan,nan, , , , ,nan, , , , ,ATKO Films, Güeros Films, Los,, , ,,,,,,nan
tt3094236,Helicopter Mom,nan,81,Comedy,nan,nan,24,April,2015,Salomé Breziner, , ,Duke Tran, , ,Nia Vardalos, Jason Dolley, Mark Boone Junior ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,American Film Productions  , , ,, , ,,,,,,4
tt3125652,Pasolini,nan,84,Biography,Drama,nan,25,September,2014,nan, , ,, , ,nan, , ,, , ,English , Italian , French,nan,nan, , , , ,nan, , , , ,, , ,Dolby Digital, , ,Color,,,,,9
tt3477554,The Snow Queen 2,nan, ,nan,nan,nan,,,,Aleksey Tsitsilin, , ,Roman Nepomnyashchiy, Vladimir Nikolaev , ,Anna Shurochkina, Ivan Okhlobystin, Anna Khilkevich ,Russia, , ,Russian, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,nan
tt2469760,Cam2Cam,Not Rated,91,Horror,Thriller,nan,22,August,2014,Joel Soisson, , ,Marie Gautier (original story), Davy Sihali (original story) , ,Tammin Sursok, Ben Wiggins, Sarah Bonrepaux ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,8
tt1946381,Red Sky,PG-13,100,Action,Thriller,nan,13,March,2014,nan, , ,, , ,nan, , ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,Aldamisa Entertainment, Invest Capital Film Group, Live Screen Pictures  ,, , ,,,,,,3
tt2616810,Blind,nan,96,Drama,nan,nan,4,September,2015,Eskil Vogt, , ,Eskil Vogt, , ,Ellen Dorrit Petersen, Henrik Rafaelsen, Vera Vitali ,Norway , Netherlands, ,Norwegian, , ,nan,nan, , , , ,nan, , , , ,Lemming Film, Motlys  , ,, , ,,,,,,9
tt2409300,Killers,nan,137,Action,Crime,Drama,1,February,2014,Kimo Stamboel, Timo Tjahjanto, ,Takuji Ushiyama (original story), Takuji Ushiyama , ,Kazuki Kitamura, Oka Antara, Rin Takanashi ,Indonesia , Japan, ,Japanese , Indonesian , English,nan,nan, , , , ,nan, , , , ,Guerilla Merah Films, Nikkatsu, XYZ Films  ,, , ,,,,,,2
tt3297792,Survivor,nan,93,Action,Adventure,Fantasy,23,July,2014,nan, , ,, , ,nan, , ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,Arrowstorm Entertainment, Mainstay Productions  , ,, , ,,,,,,7
tt2473750,Among the Living,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,, , ,French, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,nan
tt3686272,El club de los incomprendidos,nan,105,Romance,nan,nan,25,December,2014,nan, , ,, , ,nan, , ,, , ,Spanish, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,12
tt2914892,The Seventh Dwarf,nan, ,nan,nan,nan,,,,Boris Aljinovic, Harald Siepermann, ,Harald Siepermann (screenplay), Douglas Welbat (screenplay) , ,Otto Waalkes, Mirco Nontschew, Boris Aljinovic ,Germany, , ,German , English, ,nan,nan, , , , ,nan, , , , ,, , ,Dolby Digital, , ,Color,,,,,nan
tt3006826,K-9 Adventures: Legend of the Lost Gold,nan,90,Adventure,Family,nan,25,January,2016,Stephen Shimek, , ,Stephen Shimek, Daryn Tufts, ,Luke Perry, Brooke Langton, Ariana Bagley ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,1
tt0996664,The Extendables,nan,84,Comedy,nan,nan,3,August,2014,nan, , ,, , ,nan, , ,USA, , ,English, , ,500000,nan, , , , ,nan, , , , ,Big Guy Films  , , ,, , ,,,,,,8
